"0.0","0.0","6.000000000000001E-4","0.012247448713915893","0.6","0.0"
"5.64E-4","4.8154981054554925E-4","0.0010654376459209164","0.013342647655834379","0.8802624646774271","4.654376459209164E-4"
"0.002256","-9.092323625761586E-4","-0.0014345461464434198","0.012410969855901314","0.6403217276409109","-0.002018433981818787"
"0.005076","-0.0030001008151934357","-0.00454179620340757","0.012273341330570151","0.6063490741668152","-0.004016482419540309"
"0.009024","0.004069768730119325","0.008244918846849046","0.012251584707761337","0.6010132785145142","0.009786614235063181"
"0.0141","0.015752101971410165","0.024928662290180634","0.012248110298646118","0.6001620588780107","0.02075351217345091"
"0.020304","0.024717331331868212","0.033753019564811845","0.012247554563012788","0.6000259277397535","0.024576459246041377"
"0.027636","0.03286282682571714","0.041305063490502836","0.012247465649657226","0.6000041483953372","0.032269375257559206"
"0.036096","0.03638795682336087","0.04155213144251679","0.012247451423631584","0.6000006637421526","0.033109894777731096"
"0.045684","0.04382052389871397","0.050496959486167114","0.012247449147470326","0.6000001061987162","0.04533278486701119"
"0.0564","0.05039982729251897","0.05701150808879127","0.012247448783284598","0.6000000169917938","0.05033507250133812"
"0.068244","0.06071470972647359","0.06979519158656786","0.012247448725014883","0.6000000027186869","0.06318351079029556"
"0.081216","0.0760262997244433","0.08926085366892547","0.012247448715691733","0.6000000004349899","0.0801803718088312"
"0.095316","0.09824975912178882","0.11747691669977539","0.012247448714200027","0.6000000000695984","0.10424236275529324"
"0.110544","0.11208780453326177","0.12772222066707264","0.012247448713961353","0.6000000000111357","0.10849506308908606"
"0.1269","0.12701823466677745","0.142183326800395","0.012247448713923165","0.6000000000017817","0.12654891066658414"
"0.144384","0.14100153535405452","0.15537876652344604","0.012247448713917055","0.6000000000002851","0.14021367438982849"
"0.162996","0.16297140059002974","0.18241038780380944","0.012247448713916077","0.6000000000000455","0.16803315663441792"
"0.182736","0.18322842459291827","0.20321276966610383","0.01224744871391592","0.6000000000000073","0.18377378245232412"
"0.203604","0.20047129321370352","0.21862798731862226","0.012247448713915894","0.6000000000000012","0.19864364224543668"
"0.2256","0.22165766056277736","0.24183413683046612","0.012247448713915893","0.6000000000000002","0.2236774427255474"
"0.248724","0.24006846983381208","0.25906783477039813","0.012247448713915893","0.6","0.23889135850270937"
"0.272976","0.27060065639750336","0.2972885690854929","0.012247448713915893","0.6","0.27828920414890684"
"0.298356","0.30064694165940603","0.329573769396671","0.012247448713915893","0.6","0.30288585670868146"
"0.324864","0.32882369593813604","0.35725047470304433","0.012247448713915893","0.6","0.32832364696577937"
"0.3525","0.3503498141100871","0.37417615247969055","0.012247448713915893","0.6","0.34574937371478226"
"0.381264","0.38309286893616423","0.41286368494341685","0.012247448713915893","0.6","0.3890373465738134"
"0.411156","0.4084277382631855","0.4352412564836173","0.012247448713915893","0.6","0.40547044047636466"
"0.442176","0.43728953596160247","0.46546857383402435","0.012247448713915893","0.6","0.4386550556135926"
"0.474324","0.47344644342271225","0.506944061020926","0.012247448713915893","0.6","0.47876502314850417"
"0.5076","0.5059724191718188","0.5388222755372943","0.012247448713915893","0.6","0.5053246579390805"
"0.542004","0.5372440515637252","0.569041758613488","0.012247448713915893","0.6","0.5361919022480125"
"0.577536","0.5758903414966784","0.6122537704685681","0.012247448713915893","0.6","0.5804560634188053"
"0.614196","0.6114916169399812","0.6473469435594797","0.012247448713915893","0.6","0.61098351458759"
"0.651984","0.6556567783917308","0.6970519948993966","0.012247448713915893","0.6","0.6611966682798981"
"0.6909","0.6901501588301616","0.7269441512916709","0.012247448713915893","0.6","0.685548934784005"
"0.730944","0.7331569663040676","0.774092835440508","0.012247448713915893","0.6","0.7372988429789987"
"0.772116","0.7679205349370892","0.8047415370712504","0.012247448713915893","0.6","0.76380566793481"
"0.814416","0.8049045832079333","0.8418342827665498","0.012247448713915893","0.6","0.8050132806323886"
"0.857844","0.8460979002466872","0.8858700114587286","0.012247448713915893","0.6","0.8489403119001121"
"0.9024","0.8976265152673767","0.9452362956851835","0.012247448713915893","0.6","0.9054641844731421"
"0.948084","0.9511891405308545","1.0027674841791085","0.012247448713915893","0.6","0.9551577037613017"
"0.994896","1.0007302398660274","1.050950420638894","0.012247448713915893","0.6","0.9993720769906398"
"1.042836","1.0409236405126925","1.0844593012014248","0.012247448713915893","0.6","1.0342391204285581"
"1.091904","1.0861234534892548","1.1307685490365402","0.012247448713915893","0.6","1.087232888347808"
"1.1421","1.1371435864722135","1.1860387069766145","0.012247448713915893","0.6","1.141393611429329"
"1.193424","1.1956171638443893","1.2508979222606402","0.012247448713915893","0.6","1.2020028017562392"
"1.245876","1.2499473610270206","1.304594411954192","0.012247448713915893","0.6","1.249313653537941"
"1.299456","1.305504517013325","1.360758304646585","0.012247448713915893","0.6","1.3061112537194137"
"1.354164","1.3604828465728247","1.4155529954902446","0.012247448713915893","0.6","1.3602992078569847"
"1.41","1.4063128289304452","1.4552228668079987","0.012247448713915893","0.6","1.4001527178905788"
